Source,Target,Type,Weight
JeanAnouilh,PremVadiveloo,Undirected,1
MohamadB.Bakar,LeeTaiGiok,Undirected,1
AdlinAmanRamlie,AdelineGoh,Undirected,1
JanetteHoe,AidaRadza,Undirected,1
FaridahMerican,AdelineGoh,Undirected,1
RezaZainalAbidin,DouglasLim,Undirected,1
SusanJoseph,LawLeaHong,Undirected,1
AsadawutLuangsuntorn,TanAiSuan,Undirected,1
MariaSamad,NirmalaDewi,Undirected,1
LennardGui,DickyCheah,Undirected,1
AndreDyneshD'Cruz,LeeJiaPing,Undirected,1
TeoWeePing,EvonWong,Undirected,1
JoeHasham,AhmadRizalAbdulHalim,Undirected,1
DouglasLim,JoeHasham,Undirected,1
JoshuaFernandez,MewChangTsing,Undirected,1
MervynPeters,PatGui,Undirected,1
SantiChitrachinda,KhalidSalleh,Undirected,1
HanimHassan,SaffwanAshadiSaidin,Undirected,1
ZuraidahBt.AbKadir,NgGuatHong,Undirected,1
LeeYu-Mei,LisaDonna,Undirected,1
AriRatos,AbdunNasir,Undirected,1
ShamSunderBinwani,SusanSarahJohn,Undirected,1
SunetraFernando,PetraElainePedley,Undirected,1
MarkBeaudeSilva,KennedyJohnMichael,Undirected,1
MacChan,TanEngHeng,Undirected,1
AlvinTan,TanEngHeng,Undirected,1
SeeMeeGee,MarinaAnnAbdullah,Undirected,1
IndiNadarajah,JitMurad,Undirected,1
MarlinaTanAbdullah,JulieBt.Abdullah,Undirected,1
LeeSweeKeong,ChackoVadaketh,Undirected,1
JulieSudiro,AnnetteMurielChristie,Undirected,1
JamaluddinLatif,ConcepeionDomingomAmon,Undirected,1
TerenceSwampillai,IanYang,Undirected,1
FaridahMerican,SteveNgBoonCheng,Undirected,1
SteveNgBoonCheng,MarinaAnnAbdullah,Undirected,1
FaridahMerican,KhirRahman,Undirected,1
EricRoslee,MohamadArifWaran,Undirected,1
RyoichiFukuzawa,GaniAbdulKarim,Undirected,1
AislingLee,NellieNg,Undirected,1
JoeHasham,ShaktiDances,Undirected,1
IskandarNajmuddin,ShamPancha,Undirected,1
RobertaShaw,NgWeiHock,Undirected,1
AriRatos,YvonneOng,Undirected,1
LeeSweeKeong,WoonFookSen,Undirected,1
PatrickTeoh,JasonLo,Undirected,1
AdrianLee,SharifudinAhmad,Undirected,1
KrishenJit,IndiNadarajah,Undirected,1
GaryFlach,EricKok,Undirected,1
EnguChongGin,WongHueyYi,Undirected,1
ZilurRahmanJohn,KhalidSalleh,Undirected,1
LimHowNgean,JohnHagedorn,Undirected,1
BernardGoh,DariusTeymourYussof,Undirected,1
FerozMerican,AnneJames,Undirected,2
MohamadB.Bakar,RokayaBt.Ibrahim,Undirected,1
KenTakiguchi,TayChiewLee,Undirected,1
YongHonChong,AishahBeeBt.Haniff,Undirected,1
AdlinAmanRamlie,ShaktiDances,Undirected,1
HashimB.Dina,Hetty@HayatiSibangkit,Undirected,1
TeoLayPing,NgMeiYin,Undirected,1
DinaMegat,JimmyCh'ng,Undirected,1
MichaelVeerapen,LeeSweeKeong,Undirected,1
DeannaYusoff,MewChangTsing,Undirected,1
AllanPerera,MewChangTsing,Undirected,1
AshleyZulkifliAlymann,MathuriDevi,Undirected,1
DickyCheah,ShainaWanZaid,Undirected,1
SteveNgBoonCheng,RobertaShaw,Undirected,1
TeohLayPeng,GaryFlach,Undirected,1
GeraldineJeremiah,DeborahTee,Undirected,1
KualiWorks,LoiChinYu,Undirected,1
VictorChua,ChackoVadaketh,Undirected,1
MalikImtiazSarwar,MaryGeorge,Undirected,1
YvonneYoongMeiChing,SarahWanZaid,Undirected,1
AriRatos,ZuraidaZainalAbidin,Undirected,1
IndiNadarajah,HandsPercussion,Undirected,1
JaleelB.AbdulRashid,MohdNasfuAfandi,Undirected,1
KurtCrocker,SusanJoseph,Undirected,1
RamonaRahman,DelaniPhilips,Undirected,1
SteveNgBoonCheng,LoiChinYu,Undirected,1
,ZahidRastam,Undirected,1
BrianaShay,AbdunNasir,Undirected,1
LeeSweeKeong,TeohMingJin,Undirected,1
LimSoonHeng,SpikeSelva,Undirected,1
GaniAbdulKarim,SharifudinAhmad,Undirected,1
AkiraYamaguchi,YangWanLi,Undirected,1
RogerHulme,PatGui,Undirected,1
SyedZalihafeSyedAlwee,IssacLim,Undirected,1
FarahAshikin,SharminiRatnasingam,Undirected,1
Timie,Aruba,Undirected,1
AndreD'Cruz,DannyNg,Undirected,1
JaleelB.AbdulRashid,DamienOng-Yeoh,Undirected,1
RitirongJiwakanon,ConcepeionDomingomAmon,Undirected,1
KatsuraKaishi,KatsuraAsakichi,Undirected,1
HuzirSulaiman,WilsonWong,Undirected,1
LeeSweeKeong,YvonneOng,Undirected,1
IsmailAniArope,AhmadRamzaniRamil,Undirected,1
MalikImtiazSarwar,NellieNg,Undirected,1
LeeSweeKeong,SeeMeeGee,Undirected,1
FaridulAnwar,AuYongSiewLoong,Undirected,1
HuzirSulaiman,AbdulHakimAmir,Undirected,1
MervynPeters,AfdlinShaukiAksan,Undirected,1
AllanPerera,LewisPragasam,Undirected,1
KrishenJit,JohnHagedorn,Undirected,1
LimHowNgean,TeohLayPeng,Undirected,1
BenTan,MewChangTsing,Undirected,2
MarionD'Cruz,LawLeaHong,Undirected,1
DickyCheah,AndreD'Cruz,Undirected,1
RamonaRahman,LeeYu-Mei,Undirected,1
SharminiRatnasingam,MarionD'Cruz,Undirected,1
ChackoVadaketh,XenXiong,Undirected,1
KaryaCaoYu,MustafaNoor,Undirected,1
FerozMerican,FerozMerican,Undirected,1
MohamadArifWaran,SarahWanZaid,Undirected,1
MariaChristinaOrow,MervynPeters,Undirected,1
HuzirSulaiman,KatrinaWanZaid,Undirected,1
MohdSobriAnuarbinMohdTarmizi,WilliamGluth,Undirected,1
VaikeLinnukeNeema,BrianaShay,Undirected,1
AdlinAmanRamlie,IsmadiWakiri,Undirected,1
AshleyZulkifliAlymann,NadineGhows,Undirected,1
RogerHulme,ShamPancha,Undirected,1
WilliamSpice,NgWeiHock,Undirected,1
JulianaMohamed,ZoeChristian,Undirected,1
MayaArissa,ZainiB.AbuHassan,Undirected,1
JoeHasham,PetraElainePedley,Undirected,2
DelaniPhilips,YapJu-Lian,Undirected,1
WoonFookSen,BrianaShay,Undirected,1
KaryaCaoYu,FaridahMerican,Undirected,1
HabibahBt.Ujang,Anna@NorinaBt.Ab.Hamid,Undirected,1
SusanGeraldineJoseph,DickyCheah,Undirected,1
EricRoslee,AbdulHakimAmir,Undirected,1
JaleelB.AbdulRashid,LeeSweeKeong,Undirected,1
AriRatos,KennedyMichael,Undirected,1
HarithIskander,RezaZainalAbidin,Undirected,1
YvonneYoongMeiChing,JoeHasham,Undirected,1
RogerHulme,LeeSweeKeong,Undirected,1
RokiahMohamed,UshaliniRajaram,Undirected,1
AsadawutLuangsuntorn,HuzirSulaiman,Undirected,1
SaidahRastam,RyujiMori,Undirected,1
SamanthaLee,DonovanGoh,Undirected,1
WilsonWong,NadineGhows,Undirected,1
JulianaMohamed,ZainiB.AbuHassan,Undirected,1
SukaniaVenugopal.AndrewLeci,NaguibRazak,Undirected,1
KrishenJit,ZainiB.AbuHassan,Undirected,1
Eva-MariaAriffin,Rene'eAzizAhmad,Undirected,1
AkoMustapha,NgWeiHock,Undirected,1
TimDavey,EricKok,Undirected,1
DuangjaiHirunsri,YangWanLi,Undirected,1
PatrickTeoh,AndreDyneshD'Cruz,Undirected,1
PaulLau,TanEngHeng,Undirected,1
WilsonWong,LawLeaHong,Undirected,1
KuoPaoKun,MewChangTsing,Undirected,1
AshleyZulkifliAlymann,RasAlitaM.M.Radzi,Undirected,1
BenTan,FaridahMerican,Undirected,1
KuanWaiTheng,DeborahTee,Undirected,1
MaryGeorge,GaryFlach,Undirected,1
EricKok,JulianMokhtar,Undirected,1
JerricaLai,GanHuiYee,Undirected,1
RogarHulme,RasAlitaM.M.Radzi,Undirected,1
KuoPaoKun,HoichiOkamoto,Undirected,1
AdrianLee,AnnetteMurielChristie,Undirected,1
KenTakiguchi,JimmyCh'ng,Undirected,1
MarionD'Cruz,AbdulHakimAmir,Undirected,1
AmandaLisson,ShamPancha,Undirected,1
ChackoVadaketh,GhafirAkbar,Undirected,1
MarionD'Cruz,HanimHassan,Undirected,1
SzetoMaeyin,ShainaWanZaid,Undirected,1
FaridahMerican,LeeSweeKeong,Undirected,4
AdelineGoh,KualiWorks,Undirected,1
DonovanGoh,HowSiewNee,Undirected,1
MarionD'Cruz,HuzirSulaiman,Undirected,1
SuchitraPillai,IraDubey,Undirected,1
KrishenJit,AfdlinShauki,Undirected,1
LoiChinYu,SunetraFernando,Undirected,1
GeraldineJeremiah,FungChernHwei,Undirected,1
EricKok,TeoKuangHan,Undirected,1
AhmadRamzaniRamli,FarahAshikin,Undirected,1
AdrianLee,AuYongSiewLoong,Undirected,1
CheeSekThim,Guna,Undirected,1
PatrickTeoh,ShantiniVenugopal,Undirected,1
AshleyZulkifliAlymann,SzetoMaeyin,Undirected,1
BoiG.Sakti,AdlinAmanRamlie,Undirected,1
WilliamGluth,ZoeChristian,Undirected,1
DickyCheah,ZainiB.AbuHassan,Undirected,1
AdrianLee,NorazmiBahron,Undirected,1
TimEvans,IdaMariana,Undirected,1
ShamSunderBinwani,AbdunNasir,Undirected,1
WayaLegaspiGallardo,ZhangFan,Undirected,1
SyedZalihafeSyedAlwee,DinaMegat,Undirected,1
KrishenJit,ZainalAlamKafir,Undirected,1
IqbalRahim,LumKayLi,Undirected,1
AriRatos,DickyCheah,Undirected,1
AuYongSiewLoong,DarshiniGovindaraju,Undirected,1
RebeccaDuchettWilkinson,SusanSarahJohn,Undirected,1
KenTakiguchi,EvonWong,Undirected,1
SamanthaLee,VaikeLinnukeNeema,Undirected,1
SharmaineOthman,LumKayLi,Undirected,1
AdlinAmanRamlie,Guna,Undirected,1
MohamadB.Bakar,AishahBeeBt.Haniff,Undirected,1
EdwinSumun,AriRatos,Undirected,1
BrianFriel,SusanJoseph,Undirected,1
SzetoMaeyin,SharonWongTzeYu,Undirected,1
Mohd.ArifWaran,FaridahMerican,Undirected,1
AwangB.Ahmad,YongHonChong,Undirected,1
BaljitKaurd/oSurjitSingh,KarimB.Samsuri,Undirected,1
Eva-MariaAriffin,ShereenEffendyLee,Undirected,1
JillianOoi,TeoKuangHan,Undirected,1
DickyCheah,LeeJiaPing,Undirected,1
AdlinAmanRamlie,SylviaElizabethToo,Undirected,1
LawLeaHong,JoeHasham,Undirected,1
ZaharinahBt.Hj.Ab.Kadir,LeeTaiGiok,Undirected,1
KaryaCaoYu,AhmadYatim,Undirected,1
ShaktiDances,GanChihPei,Undirected,1
SzetoMaeyin,SarahWanZaid,Undirected,1
RafiqueRashid,PremVadiveloo,Undirected,1
MewChangTsing,MichaelVeevapen,Undirected,1
MalikImtiazSarwar,Ako,Undirected,1
GeraldineJeremiah,BernardGoh,Undirected,1
ShaktiDances,AidaRadza,Undirected,1
SukaniaVenugopal,SharminiRatnasingam,Undirected,1
AndreD'Cruz,AbdunNasir,Undirected,1
NorizanBt.AbuBakar,NgGuatHong,Undirected,1
JoshuaFernandez,SusanSarahJohn,Undirected,1
BoiG.Sakti,ZainiB.AbuHassan,Undirected,1
DatoFaridahMerican,TeoWeePing,Undirected,1
Mohd.MarzukiB.Hj.Maulud,HashimB.Dina,Undirected,1
AsadawutLuangsuntorn,TamYuetYoong,Undirected,1
PaulineFurlong,GhafirAkbar,Undirected,1
JoeHasham,GeraldineJeremiah,Undirected,1
PetraElainePedley,ZoeChristian,Undirected,1
PatrickTeoh,GavinYap,Undirected,1
KuoPaoKun,ZilurRahmanJohn,Undirected,1
KualiWorks,MahadzirLokman,Undirected,1
SoefiraJaafar,RaymondMoy,Undirected,1
HanimHassan,NadineGhows,Undirected,1
AdnanHussein,AsiahSarji,Undirected,1
JoeHasham,AriRatos,Undirected,4
JoeHasham,WongHueyYi,Undirected,1
ZuraidahBt.AbKadir,NorizanBt.AbuBakar,Undirected,1
DickyCheah,SarahWanZaid,Undirected,1
AidaRedza,AlwinChan,Undirected,1
DickyCheah,LeongHooYin,Undirected,1
HuzirSulaiman,EricRoslee,Undirected,1
KhirRahman,AidaRedza,Undirected,1
PatrickTeoh,Wei-Jun,Undirected,1
MahmudB.Ibrahim,ZaharinahBt.Hj.Ab.Kadir,Undirected,1
BaiSakti,TeoWeePing,Undirected,1
DariusTeymourYussof,PaulLau,Undirected,1
GanHuiYee,BernardGoh,Undirected,1
MohamadB.Bakar,ZaharinahBt.Hj.Ab.Kadir,Undirected,1
SamanthaFurlong,EnguChongGin,Undirected,1
SzetoMaeyin,LeeJiaPing,Undirected,1
JoeHasham,SteveNgBoonCheng,Undirected,1
AriRatos,EricKok,Undirected,1
IbrahimAkir,AdnanHussein,Undirected,1
JoeHasham,HuzirSulaiman,Undirected,2
EricRoslee,LeeJiaPing,Undirected,1
TimDavey,Mohd.ArifWaran,Undirected,2
AislingLee,Jothiratnam,Undirected,1
FaridahMerican,SusanJoseph,Undirected,1
BenTan,JitMurad,Undirected,1
AhmadYatim,MustafaNoor,Undirected,1
AriRatos,GanHuiYee,Undirected,3
KarimB.Samsuri,JulieBt.Abdullah,Undirected,1
ZainalAlamKafir,LewisPragasam,Undirected,1
TeohLayPeng,Jothiratnam,Undirected,1
MarkAtkins,TanEngHeng,Undirected,1
RamonRahman,AndreD'Cruz,Undirected,1
RyujiMori,PongthepPalkavongNaAyundhya,Undirected,1
RezaZainalAbidin,HanimHassan,Undirected,1
KaryaCaoYu,IbrahimAkir,Undirected,1
TimEvans,SharonRaj,Undirected,1
Wei-Jun,LumKayLi,Undirected,1
HanimHassan,DouglasLim,Undirected,1
SylviaElizabethToo,MelissaSaila,Undirected,1
AlbertLau,JimmyCh'ng,Undirected,1
ShahrizinB.Yusi,RokayaBt.Ibrahim,Undirected,1
AriRatos,BenTan,Undirected,2
TimDavey,MarionD'Cruz,Undirected,2
KrishenJit,MalikImtiazSarwar,Undirected,1
LeeJiaPing,ShainaWanZaid,Undirected,1
JoeHasham,TimDavey,Undirected,2
FaridulAnwar,AhmadRizalAbdulHalim,Undirected,1
AriRatos,LeeChunKiat,Undirected,1
MusnitaMustapha,RazlinaRamli,Undirected,1
AidaRedza,DarshiniGovindaraju,Undirected,1
SyedZalihafeSyedAlwee,KenTakiguchi,Undirected,1
FerozMerican,FaridahMerican,Undirected,2
GaniAbdulKarim,AhmadRizalAbdulHalim,Undirected,1
RaulAlfonso,Markasam,Undirected,1
DeannaYusoff,LoiChinYu,Undirected,1
KrishenJit,AllanPerera,Undirected,1
HandsPercussion,ZainalAlamKafir,Undirected,1
DamaOrchestra,LeeSweeKeong,Undirected,1
AndrewNathan,KurtCrocker,Undirected,1
TimEvans,GhafirAkbar,Undirected,1
SarojiniDevi,UshaliniRajaram,Undirected,1
AndrewNathan,SarahWanZaid,Undirected,1
LeeSweeKeong,VaikeLinnukeNeema,Undirected,1
SusanJoseph,SteveNgBoonCheng,Undirected,1
FerozMerican,JoeHasham,Undirected,2
MarionD'Cruz,YvonneYoongMeiChing,Undirected,1
ZairyB.Ab.Kadir,JulieBt.Abdullah,Undirected,1
AhmadRizalAbdulHalim,ZainiB.AbuHassan,Undirected,1
AdnanHussein,AbdulRahmanAdnan,Undirected,1
BenTan,AdlinAmanRamlie,Undirected,1
AdelineGoh,HandsPercussion,Undirected,1
ChrisNg,LeeJiaPing,Undirected,1
JoeHasham,SaffwanAshadiSaidin,Undirected,1
YvonneOng,BernardGoh,Undirected,1
SimWoo-Sung,HuzirSulaiman,Undirected,1
TimEvans,KurtCrocker,Undirected,1
FaridahMerican,JudimarMonfils,Undirected,1
SeowHsuehLiang,RaymondMoy,Undirected,1
LeongHooYin,WanMalik,Undirected,1
Mi-KiChoong,ShainaWanZaid,Undirected,1
GanHuiYee,FungChernHwei,Undirected,1
Guna,PaulLau,Undirected,2
KurtCrocker,HanimHassan,Undirected,1
HuzirSulaiman,RezaZainalAbidin,Undirected,1
MahmudB.Ibrahim,HabibahBt.Ujang,Undirected,1
ChrisNg,NadineGhows,Undirected,1
NatasyaYosuff,,Undirected,1
NgGuatHong,Anna@NorinaBt.Ab.Hamid,Undirected,1
MaheshDattani,ZafarKarachiwala,Undirected,1
DamienOng-Yeoh,EnguChongGin,Undirected,1
VinodPatmanathan,SharminiRatnasingam,Undirected,1
GavinYap,,Undirected,1
IbrahimBursi,SharifudinAhmad,Undirected,1
RokayaBt.Ibrahim,Anna@NorinaBt.Ab.Hamid,Undirected,1
KoyaIto,YangWanLi,Undirected,1
AldaRedza,PaulLau,Undirected,1
AlbertLau,Timie,Undirected,1
NaguibRazak,KatrinaWanZaid,Undirected,1
JulieSudiro,FaridulAnwar,Undirected,1
BaljitKaurd/oSurjitSingh,AishahBeeBt.Haniff,Undirected,1
NellieNg,AdelineSongJunLing,Undirected,1
MarkBeaudeSilva,CarinaOng,Undirected,1
DeborahTee,TayChiewLee,Undirected,1
SoefiraJaafar,SeowHsuehLiang,Undirected,1
NadineGhows,KatrinaWanZaid,Undirected,1
MalikImtiazSarwar,DamienOng-Yeoh,Undirected,1
BaljitKaurd/oSurjitSingh,Anna@NorinaBt.Ab.Hamid,Undirected,1
GregLyons,MahadzirLokman,Undirected,1
AislingLee,Guna,Undirected,1
MerissaTeh,AlbertLau,Undirected,1
JohnHagedorn,EricKok,Undirected,1
Mohd.MarzukiB.Hj.Maulud,BaljitKaurd/oSurjitSingh,Undirected,1
RogerHulme,NgWeiHock,Undirected,1
MusnitaMustapha,DatoFaridahMerican,Undirected,1
AidaRedza,TanEngHeng,Undirected,1
WongHueyYi,BrianaShay,Undirected,1
JaleelB.AbdulRashid,Jothiratnam,Undirected,1
NellieNg,PetraElainePedley,Undirected,1
Guna,ShaktiDances,Undirected,1
ChackoVadaketh,SharminiRatnasingam,Undirected,1
JoeHasham,GanChihPei,Undirected,1
Timie,YvonneOng,Undirected,1
MarionD'Cruz,GanChihPei,Undirected,1
EricRoslee,MathuriDevi,Undirected,1
KoyaIto,TeoWeePing,Undirected,1
RezaZainalAbidin,SusanJoseph,Undirected,2
IssacLim,Aruba,Undirected,1
RamliHassan,TayChiewLee,Undirected,1
FaridahMerican,MariaChristinaOrow,Undirected,1
AriRatos,GeraldineJeremiah,Undirected,1
JoeHasham,MahadzirLokman,Undirected,1
TimEvans,SharminiRatnasingam,Undirected,1
DarshiniGovindaraju,NorazmiBahron,Undirected,1
JoeHasham,RamonaRahman,Undirected,1
Na'aMurad,BernieChan,Undirected,1
GhafirAkbar,JillianOoi,Undirected,1
BaiSakti,AkiraYamaguchi,Undirected,1
AwangB.Ahmad,ZairyB.Ab.Kadir,Undirected,1
FerozMerican,ChackoVadaketh,Undirected,2
MarkBeaudeSilva,SaberaShaik,Undirected,1
AkiraYamaguchi,MakMinah,Undirected,1
PongthepPalkavongNaAyundhya,RaulAlfonso,Undirected,1
CheeSekThim,WongHueyYi,Undirected,1
RamonRahman,JaleelB.AbdulRashid,Undirected,1
DickyCheah,YvonneYoongMeiChing,Undirected,1
JerricaLai,PaulLoosley,Undirected,1
GinaHastings,AndrewNathan,Undirected,1
BrianaShay,GaryFlach,Undirected,1
JitMurad,LoiChinYu,Undirected,1
Hetty@HayatiSibangkit,Anna@NorinaBt.Ab.Hamid,Undirected,1
JoeHasham,DannyNg,Undirected,1
MichaelVeevapen,VictorChua,Undirected,1
JayThiagu,RashidSalleh,Undirected,1
KenTakiguchi,FungChernHwei,Undirected,1
SunetraFernando,NoorsyazrahSulaiman,Undirected,1
YvonneOng,DinaMegat,Undirected,1
ShahrizinB.Yusi,SalimB.Suhaimi,Undirected,1
IanYang,KieaKuanNam,Undirected,2
HarithIskander,LeeSweeKeong,Undirected,1
RezaZainalAbidin,MarinaAnnAbdullah,Undirected,1
ZilurRahmanJohn,MewChangTsing,Undirected,1
DickyCheah,DouglasLim,Undirected,1
KrishenJit,SamanthaLee,Undirected,1
NadineGhows,DouglasLim,Undirected,1
JoeHasham,SusanGeraldineJoseph,Undirected,1
SharonWongTzeYu,ShainaWanZaid,Undirected,1
CarolineMoses,RaymondMoy,Undirected,1
ZilurRahmanJohn,AsadawutLuangsuntorn,Undirected,1
MewChangTsing,GaryFlach,Undirected,1
HashimB.Dina,LeeTaiGiok,Undirected,1
RamliHassan,Timie,Undirected,1
NellieNg,JohnHagedorn,Undirected,1
NaomiSrikandi,RaulAlfonso,Undirected,1
RebeccaDuchettWilkinson,ChackoVadaketh,Undirected,1
RafiqueRashid,ShantiniVenugopal,Undirected,1
DickyCheah,AbdulHakimAmir,Undirected,1
SimWoo-Sung,MewChangTsing,Undirected,1
LeeYu-Mei,RashidSalleh,Undirected,1
MewChangTsing,JulianaIbrahim,Undirected,1
ChrisNg,YvonneYoongMeiChing,Undirected,1
MaryGeorge,HowSiewNee,Undirected,1
AndrewNathan,SharonWongTzeYu,Undirected,1
LeeSweeKeong,AidaRadza,Undirected,1
DickyCheah,FarenaNurFatah,Undirected,1
DouglasLim,ShainaWanZaid,Undirected,1
MalikImtiazSarwar,JillianOoi,Undirected,1
DelaniPhilips,RashidSalleh,Undirected,1
JoeHasham,NoorsyazrahSulaiman,Undirected,1
KrishenJit,MichaelVeevapen,Undirected,1
RyujiMori,ConcepeionDomingomAmon,Undirected,1
CaecarChong,FungChernHwei,Undirected,1
FaridahMerican,NgWeiHock,Undirected,1
Mohd.MarzukiB.Hj.Maulud,JulieBt.Abdullah,Undirected,1
AlvinTan,PatGui,Undirected,1
DamienOng-Yeoh,TeohLayPeng,Undirected,1
KarimB.Samsuri,ZaharinahBt.Hj.Ab.Kadir,Undirected,1
MohamadArifWaran,KatrinaWanZaid,Undirected,1
MarionD'Cruz,AnneJames,Undirected,1
SunetraFernando,DickyCheah,Undirected,1
KrishenJit,DariusTeymourYussof,Undirected,1
LewisPragasam,VictorChua,Undirected,1
SusanGeraldineJoseph,FarizAbdulAziz,Undirected,1
RahimRazali,JanetteHoe,Undirected,1
PaulineFurlong,AhmadRamzaniRamli,Undirected,1
NellieNg,JillianOoi,Undirected,1
SalimB.Suhaimi,Anna@NorinaBt.Ab.Hamid,Undirected,1
KarimB.Samsuri,AwangB.Ahmad,Undirected,1
JaleelB.AbdulRashid,JohnHagedorn,Undirected,1
SoefiraJaafar,AriRatos,Undirected,1
KarimB.Samsuri,RokayaBt.Ibrahim,Undirected,1
IskandarNajmuddin,PatGui,Undirected,1
FarenaNurFatah,ChackoVadaketh,Undirected,1
FerozMerican,AdlinAmanRamlie,Undirected,2
JoeHasham,TeoWeePing,Undirected,1
MelissaSaila,,Undirected,1
SharonWongTzeYu,Mi-KiChoong,Undirected,1
PaulLau,FaridahMerican,Undirected,1
RamonRahman,JohnHagedorn,Undirected,1
AhmadRizalAbdulHalim,GanHuiYee,Undirected,1
LeeSweeKeong,SusanSarahJohn,Undirected,1
PatGui,S.C.Shekar,Undirected,1
RezaZainalAbidin,ShainaWanZaid,Undirected,1
VanHoc,GohGuatKian,Undirected,1
JaleelB.AbdulRashid,SamanthaLee,Undirected,1
ZainalAlamKafir,LoiChinYu,Undirected,1
PatrickTeoh,RasAlitaM.M.Radzi,Undirected,1
KhirRahman,AidaRadza,Undirected,1
NaguibRazak,LawLeaHong,Undirected,1
BenBurdon,DennisLeong,Undirected,1
ZairyB.Ab.Kadir,HabibahBt.Ujang,Undirected,1
KarimB.Samsuri,HabibahBt.Ujang,Undirected,1
DinaMegat,TayChiewLee,Undirected,1
MahmudB.Ibrahim,KarimB.Samsuri,Undirected,1
HowSiewNee,PetraElainePedley,Undirected,1
DonovanGoh,Jothiratnam,Undirected,1
DamienOng-Yeoh,VaikeLinnukeNeema,Undirected,1
MohdSobriAnuarbinMohdTarmizi,MaryGeorge,Undirected,1
JoeHasham,YiiKahHoe,Undirected,1
IbrahimAkir,MustafaNoor,Undirected,1
RamonRahman,NellieNg,Undirected,1
KrishenJit,AbdunNasir,Undirected,1
SeeMeeGee,NgWeiHock,Undirected,1
PatrickTeoh,ShivaniKannabhiran,Undirected,1
DickyCheah,MohamadArifWaran,Undirected,1
AdelineGoh,DamaOrchestra,Undirected,1
BenTan,AidaRedza,Undirected,1
KanPuiFan,Mohd.KamalB.Othman,Undirected,1
